Question ID,Fold,Answer,Category,Text
115586,dev,Aldehyde,Science:Chemistry,"These chemicals are the major product when iminium salts are heated, then quenched with water. ||| One subclass of these compounds is the 5-amino-2,4-pentadienals, which can be formed by ring opening of pyridinium salts when secondary amines are substituted for primary ones in a certain reaction. ||| Terminal z-alkenes result from the reaction of one of these compounds with a triphenyl phosphonium ylide. ||| An alcohol and a carboxylic acid are the products in the base-catalyzed (*) disproportionation of these compounds. ||| These reactants in the Cannizzaro reaction can be produced by the Stephen synthesis, and can be identified by the formation of a precipitate in a Tollens' test. ||| Including the aforementioned Zincke variety, FTP, identify these compounds which contain a terminal carbon bonded to a hydrogen atom and double bonded to an oxygen atom  a terminal carbonyl group  and which can be distinguished via the silver mirror test from ketones."
119419,dev,Quark,Science:Physics,"The potential energy between two heavy ones is Coulombic at short distances, but becomes linear, representing a constant attractive force, for a range of distances around a femtometer. ||| The effect of pair creation of these particles allows chromoelectric flux tubes to break, with the pieces becoming independent jets. ||| The heaviest known one weighs about 175 GeV and was discovered at Fermilab's Tevatron collider, and unlike lighter ones, it decays before it can form hadrons. ||| They were called ""aces"" by George Zweig, who proposed them independently of Murray Gell-Mann. ||| For 10 points, what is this type of subatomic particle, 3 of which make up a proton or neutron"
189856,dev,Malaria,Science,"The most common species of this disease is vivax, while the deadliest is falciparum. ||| The sporozites of this disease become schizonts, which become merozites, which destroy red blood cells. ||| Artemisinin (AR-tuh-MIS-uh-nin) has replaced quinine (KWHY-nine) as the preferred drug to treat this disease, which is characterized by recurrent fevers. ||| Caused by Plasmodium protozoa, it is prevented by spraying DDT and hanging nets around beds. ||| For 10 points, name this disease spread by mosquitoes."
116002,dev,Great Attractor,Science:Astronomy,"The CIZA project determined that it only has 10% of its originally postulated mass, while Bertschinger and Dekel calculated the maximum Sachs-Wolfe anisotropy due to its effects. ||| Partly responsible for the dipole anisotropy, it was originally discovered by a group later dubbed ""The Seven Samurai"". ||| This structure is associated with a filamentous redshift phenomenon known as the Fingers of God. ||| It was found due to irregularities in the Tully-Fisher relationship, resulting in peculiar velocities of up to 700 kilometers per second in several galaxies, and it contains the Norma and Abell 3627 cluster. ||| It lies directly in front of the Shapley Supercluster and is core is located in giant filament of dark matter called the Great Centaurus Wall. ||| Located in the Zone of Avoidance, for 10 points, name this object 250 million light-years across, named for its tendency to pull galaxies toward it."
105912,dev,Justinian I,History,"He issued an edict stating that the human body of Christ only seemed to suffer at the crucifixion, a doctrine called Aphtharto-docetism. ||| He launched an attack on North Africa to aid the Vandal king Hilderich, and his finance minister Peter Barsymes created a state monopoly on silk. ||| He expelled pagan teachers from the Academy in Athens. ||| For 10 points, name this man who nearly lost his throne in the Nika revolt, was aided in his rule by his wife Theodora and general Belisarius. ||| and issued a namesake code of laws during his sixth-century reign in the Byzantine Empire."
191299,dev,Boat,Social_Science,"In Maori mythology, Maui owns one of these objects that becomes the South Island of New Zealand. ||| In Norse mythology, Frey owns one named Skidbladnir that can fit in a pocket but hold all the gods. ||| Another one of these objects in Norse myth is made from fingernails and called Naglfar. ||| Another one of these objects fits through the Symplegades rocks and carries Atalanta, Heracles, and Jason on the quest for the Golden Fleece. ||| For 10 points, the Argo is an example of what floating object"
8886,dev,Endoplasmic reticulum,Science:Biology,"Sodium-mediated antiport membrane proteins in these structures can be passively inhibited through the use of digitalis extracts which block sodium-potassium ATPases. ||| They are mechanically coupled to plasma membrane dihydropyridine receptors. ||| Though not found in neurons, they possess ryanodine receptors which can be activated when phospholipase C cleaves PIP2 into DAG and the signaling molecule inositol trisphosphate. ||| Depending on the cell type, extensions of these structures form dyads or triads with adjacent T-tubules and they contain the protein calsequestrin. ||| For 10 points, name these structures found within muscle cells which store intercellular calcium and are a modified form of an organelle that is continuous with the nuclear envelope and comes in a rough form."
8531,dev,Liver,Science:Biology,"Sufferers of Caroli disease often show symptoms of vomiting because of this organ's enlargement, while receiving a transplant of healthy one improved the condition of some sufferers of Criggler-Najjar syndrome. ||| Cavernous hemangiomata are the most common type of tumor found in it, while steatosis is caused by the accumulation of fat in its major component cells, and is a common condition among the obese and alcoholics. ||| FTP, name this organ, whose more common disorders include cirrhosis."
105267,dev,William H. Seward,History,"He served in the New York State Senate from 1830 to 1834 as part of the Anti-Masonic Party, then switched to the Whig Party as governor of New York from 1839 to 1843. ||| As a member of the Cabinet, he resolved the Trent Affair and made a full recovery after being stabbed in the throat by Lewis Powell as part of a larger conspiracy. ||| His Cabinet post was due to his leadership of his last political party after the collapse of the Whigs, whose nomination he lost in 1856 and 1860. ||| This came a few years after he switched to the new (*) Republican party, and he served in the Cabinets of Abraham Lincoln and Andrew Johnson as Secretary of State. ||| FTP, name this man perhaps best known for his ""Folly"", the 1867 purchase of Alaska."
205586,dev,Saki,Literature:British,"In one short story by this author, a ""secretary"" pretends he is planning the execution of twenty-six Jews to give the Huddle siblings the title ""Unrest Cure"". ||| In another story by this author, a fifteen-year old describes her aunt's ""great tragedy"". ||| This creator of Clovis Sangrail also created a character who lives near a Houdan hen and is praised by Conradin for slaying the disagreeable Mrs. De Ropp; that character is a (*) pole-cat ferret named Sredni Vashtar. ||| This author wrote a short story in which Framton Nuttel is duped into believing that Mrs. Sappleton's husband perished, leading to his astonishment upon seeing that same husband returning home through the title opening. ||| For 10 points, name this British author of ""The Open Window""."
194829,dev,Activation energy,Science,"Kissinger's method and Ozawa's method are used to calculate this parameter using thermogravimetric data. ||| For complex reactions such as the pyrolysis of coal, this quantity is assumed to have a probability distribution. ||| This quantity can be expressed as the negative product of RT times the natural log of the reaction rate coefficient over the frequency factor, and the difference between the starting point and the highest point on a reaction coordinate diagram gives this quantity. ||| Catalysts increase the rate of a reaction by providing a mechanism with a lower value of this quantity. ||| For 10 points, name this energy barrier, the minimum energy required to start a chemical reaction, which is symbolized Ea."
13001,dev,Brahma,Social_Science,"Believed to be the source for the Cambodian god Preas Prohm, this god once had his beard turned red by the powerful weapon of Jalamdhara and gave qualified immortality to Taraka. ||| He was charmed by an arrow into screwing his daughter immediately after the birth of Kama. ||| The temple at Pushkar is one of the few dedicated to this god, who sprouted a new head to look at Satarupa every time she moved. ||| Born with a thousand thighs, heads, arms, and eyes as the being Purusha, he is attended by the swan Hamsa, and his wife is the goddess of learning Sarasvati. ||| His masculine name is similar to the neuter word for the principle underlying the universe, as well as to the name of the highest caste. ||| FTP, name this often four-headed and four-handed creator-god of Hinduism."
212775,dev,Pan (god),Social_Science:Mythology,"According to Nonnus, twelve sons of this god fought with Dionysus in India. ||| In various sources, a version of this god was made into a constellation after helping Zeus fight Typhon. ||| Herodotus groups him with Heracles and Dionysus as young Greek gods adapted from old Egyptian gods. ||| This god's children include Iynx and Acis, and in some myths, he is born to Penelope after she sleeps with one or all of the suitors. ||| In several stories this son of Hermes pursues the nymph Echo. ||| In the Metamorphoses, Mercury lulls Argus to sleep with a story of this god chasing a nymph to the river Ladon, where she is turned into reeds. ||| After pursuing Syrinx, he fashioned a pair of pipes. ||| For 10 points, name this Greek counterpart of the Roman Faunus, a goat-legged god of the wild."
106358,dev,Hieronymus Bosch,Fine_Arts,"One of his earlier works shows a flower being removed from a head, though the painting is titled The Extraction of the Stone of Madness. ||| He painted an allegory entitled The Ship of Fools, as well as a tabletop of circular images entitled The Seven Deadly Sins and the Four Last Things. ||| Only 25 works are definitely attributable to him, many of which were owned by Philip II of Spain, including a triptych depicting paradise and hell. ||| For 10 points, identify this mysterious Dutch painter of The Garden of Earthly Delights."
101271,dev,Pierre Bourdieu,Social_Science,"His research into art and museums yielded the texts The Love of Art and Photography: A Middle-Brow Art. ||| He described the education systems reinforcement of socioeconomic inequality in The Inheritors, and analyzed the events of May 1968 in Homo Academicus. ||| He was featured in the documentary Sociology is a Martial Art, released shortly before his 2002 death. ||| He discusses Libido and illusio at the start of a chapter on Symbolic Violence and Political Struggles in a work critiquing scholastic reason, Pascalian Meditations. ||| FTP, name this Frenchman whose texts Distinction: A Social Critique of the Judgement of Taste and Outline of a Theory of Practice develop his concepts of field, habitus and cultural capital."
107048,dev,Julio Cortazar,Literature,"This author wrote about a family that builds a gallows and rack on their front porch and lodges a tiger in Unusual Occupations, which along with Unstable Stuff and The Instruction Manual make up his collection Cronopios and Famas. ||| An obsessed man transforms into the title salamander in his short story Axolotl, and his short story Las Babas del Diablo inspired Antonionis film Blow-Up. ||| The disappearance of La Maga causes Horacio Oliviera to return to Buenos Aires in one of his novels, which has 99 expendable chapters, and can either be read linearly or by jumping between different chapters. ||| FTP, name this Argentine author best known for Rayuela, an experimental novel usually translated as Hopscotch."
102147,dev,Pele (deity),Social_Science,"This figure's mother uses a magic stick to fish, and her father had a magic seashell that could turn into a boat of any size. ||| Many craters were created by digging in different proposed spots for the house of this daughter of (*) Haumea and Kane Milohai. ||| For 10 points name this goddess who caused the eruptions of Kilauea with her anger and was the fire, lightning, and volcano patron in Polynesian myth."
197411,dev,Thomas Mann,Literature,"This author wrote one work in which Serenus Zeitblom narrates the story of his childhood friend and composer Adiran Laverkuhn. ||| In another work, this author traced the decline of a wealthy German merchant family from Lubeck headed by Johann. ||| In a third of this man's novels, the protagonist travels to a sanatorium to visit his cousin Joachim Ziemssen, but Behrens persuades Hans Castorp to stay at the title location. ||| For 10 points, name this German novelist of Buddenbrooks and The Magic Mountain."
2725,dev,Cleisthenes,History,"This man's grandfather of the same name was the ruler of Sicyon and fought in the first Sacred War. ||| His most important rival had him expelled with the help of Cleomenes I of Sparta, but this person was recalled after that rival, Isagoras, tried to dissolve the main governmental institutions of Athens. ||| He increased the size of the Boule to five hundred and the number of tribes from four to ten. ||| Little is known about his life after the introduction of his reforms, which he called the isonomia, and it has been theorized that his seeking aid from the Persians let him to be ostracized, a practice that he likely created. ||| For 10 points, name this reformer who overthrew Pisistratus's son Hippias and established the deme system in Athens. "
110886,dev,John Galsworthy,Literature,"Non-fiction by this author include Tatterdemalion and Another Sheaf. ||| He collected his short stories in a volume called Caravan, and used the surname Sinjohn to write A Man of Devon. ||| In one of his novels, Mrs. Hughs does household chores for Cecelia, the wife of Stephen Dallison, while in another, the youthful Mark Lennan is rejected by an older woman and told to find someone his own age. ||| In addition to Fraternity and The Dark Flower, this author wrote The Burning Spear and Flowering Wilderness. ||| In his most famous work, this author wrote about Michael and Fleur Monts struggles to rise in the world, while the children of Irene and Soames marry in later volumes in the same series. ||| For ten points, identify this author, who published two series of volumes about the Forsyte clan."
202411,dev,Niels Bohr,Science:Physics,"The potential energy associated with the Zeeman effect is proportional to the Lande g-factor, one component of momentum, and a quantity name for this man. ||| That quantity named for this man is equal to the magnetic dipole moment of an orbiting electron in the ground state. ||| He is the namesake of a constant equal to the most probable distance between the proton and electron in a certain system, his namesake radius. ||| While studying predictions of a model named for this man, (*) Sommerfeld introduced the fine structure constant. ||| This man developed a model which he used to derive the Rydberg formula for the spectral lines of hydrogen. ||| For 10 points, name this Danish physicist whose namesake model of the hydrogen atom only allowed electrons to orbit at a discrete set of distances from the nucleus."
191840,dev,Cardinal Mazarin,History,"Although he had not yet actually negotiated a peace settlement, this man rode back and forth in front of opposing armies at Casale yelling ""peace!"" This minister later set up an organization to counter the aggression of Ferdinand III called the League of the Rhine. ||| His arrest of a victor at the Battle of Lens sparked a revolution ended by the Peace of Rueil. ||| Following the second Battle of the Dunes, this man negotiated a treaty that saw Philip IV of Spain give his daughter to this minister's master. ||| He gained his highest post thanks to the approval of (*) Anne of Austria, the king's mother. ||| This man had Louis de Bourbon, the Prince of Conde arrested in 1648, which prompted the Fronde of the Parlement, and he also negotiated the aforementioned Treaty of the Pyrenees. ||| For 10 points, name this Italian-born adviser to Louis XIV."
110546,dev,Titration,Science:Chemistry,"One type of this process is named for a value that gives the stability of a colloidal system, and another type is used in the Winkler test. ||| The results of this process can be analyzed with a Gran plot. ||| The ability of the reaction between iodine and sulfur dioxide is utilized in the Karl Fischer variety of this process. ||| Another variety uses EDTA and is known as the complexometric type of this process. ||| An indicator, such as phenolphthalein, is often used, in addition to a buret. ||| For 10 points, name this process in which one solution of known concentration is added in increments to determine the unknown concentration of another solution."
118278,dev,Nuclear force,Science:Physics,"The particles associated with this force are not treated as field lines in the Lund string model, and the magnitude of this force, one of Martin Rees' Six numbers, which is labeled epsilon is equal to about 0. ||| 007. ||| The lattice type of a certain SU(3) gauge theory can be used to calculate the effects of this force. ||| The existence of the particles that mediate this force were experimentally verified via an analysis of three-jet events created by an electron-positron annihilation process at PETRA and DESY. ||| Wilzeck, Gross and Politzer earned the 2004 Nobel for their discovery of asymptotic freedom, a concept associated with this force. ||| Modeled by Hideki Yukawa as an exchange force and currently described by QCD, for 10 points, name this fundamental force with the smallest range and mediated by gluons."
675,dev,Giuseppe Verdi,Fine_Arts,"After his first opera was well received, he was offered a contract to compose three operas at eight-month intervals. ||| He turned out the first of the three, the poorly received King for a Day, during a period in which he lost both of his children and then his wife. ||| After a time of depression, he wrote his first major success, which included the ""Chorus of the Hebrew Slaves. ||| "" FTP, identify this composer of Nabucco, The Force of Destiny, and Aida."
116646,dev,Pelops,Social_Science,"This man invited Stymphalus of Arcadia to a friendly debate only to cut him in pieces, causing a famine in Greece and his possessions included a spear shaped sceptre kept at Chaeronaea. ||| His daughters included Nicippe and Eurydice, who married Electryon. ||| One of his sons married Euaechme after killing the Cithaeronian Lion, while another son was the only one to understand Aegeus' prophecy. ||| This man begat one of his sons on the Danaid Axioche, and that son was raped by Laius. ||| Besides fathering Alcathous, Pittheus, and Chrysippus, this man kicked his former ally into the sea after that ally had helped him win his wife by attaching beeswax linchpins to the chariot of Oenomaus, who in turn cursed Myrtilus. ||| This husband of Hippodameia had to deal with a father who fed him to the gods, resulting in his ivory shoulder. ||| For 10 points, name this founder of the House of Atreus, the son of Tantalus."
122873,dev,Ernst Mach,Social_Science,"adoption of this person's metaphysics by Alexander Bogdanov led Vladimir Lenin to write a chapter in Materialism and Empirico-Criticism accusing this philosopher and Richard Avenarius of being solipsists. ||| His anti-atomism was rooted in a skepticism about unobservable entities, while his general philosophy of science proposed that theories develop from a human drive toward economy. ||| The strict empiricism exhibited in his history of physics, The Science of Mechanics, was extended to giving sense-perception the sole role in driving science in his The Analysis of Sensations. ||| His empiricist approach influenced the formation of the Vienna Circle, which was formally known as this man's ""society. ||| "" For 10 points, name this philosopher, who also worked as a psychologist, explaining an optical illusion known as his ""bands,"" and a physicist, doing work on the speed of sound that included defining his ""number. ||| """
120606,dev,All My Sons,Literature,"This work's author described how he was influenced by Ibsen in that like in Ibsen's The Wild Duck, this work documents the past so that the present can be comprehended in fullness. ||| The theme of money recurs in this work in the guise of a neighbor who abandons medical research for general practice, as well as in the pointed mention of the value of the protagonist's home as fifteen thousand dollars. ||| One character in this work broods over his guilt at losing a company in battle and remarks that while he was dying every day, another was killing his boys. ||| That character proposes to the daughter of a man who is serving prison time despite the fact that that daughter, Ann is technically still ""Larry's Girl. ||| "" That title is given to Ann by Kate, Joe's mother, whose wrath the protagonist escapes by shooting himself at the end of this work. ||| For 10 points, name this play about Joe Keller, who sold faulty aircraft parts to the military, written by Arthur Miller."
109894,dev,Roland Barthes,Literature,"He argued that toys served to pre-condition children to expected gender roles, and differentiated between boxing (a sport) and wrestling (not a sport) in his most famous work, which earned him a short consulting job with an automobile manufacturer. ||| The Photomat always turns you into a criminal type according to this mans last work, Camera Lucida. ||| His S/Z dissected line-by-line Balzacs Sarrasine, while Japanese myths and culture were studied in his Empire of Signs, and the posthumous Incidents revealed his homosexuality. ||| FTP, identify this structuralist, author of Mythologies."
110277,dev,Philip Johnson,Fine_Arts,"Among his first projects in the public realm was the New York State Theater, but after that construction he rejected his earlier style, leading to works like the neo-gothic PPG Place in Pittsburgh, and stainless steel prisms surround the Bell Tower of his Crystal Cathedral. ||| His collaborations with John Burgee include the Puerta de Europa in Madrid and a building in New York City which features the so-called ""Chippendale"" pediment. ||| That building was originally named for AT&T, and this man is perhaps most famous for his own residence in New Canaan, Connecticut, built in collaboration with Richard Foster. ||| FTP, name this American architect who built the Glass House and who with Mies van der Rohe designed the Seagram Building."
106208,dev,As You Like It,Literature,"In Act 2, Scene V of this play, a song beginning, Under the greenwood tree / Who loves to lie with me is sung by Amiens to Jaques. ||| Another character named Jaques is the brother of one character, who later saves another brother from death under an oak tree by a snake and a lioness. ||| The marriage of Audrey and Touchstone is postponed, and the youngest son of Sir Rowland de Boys finally learns of Ganymedes true identity as the Dukes daughter in the Forest of Arden. ||| The marriage of Celia and Oliver, along with Rosalind and Orlando, ends, For 10 points, which Shakespeare comedy"
202554,dev,Harmandir Sahib,Social_Science:Religion,"This structure is flanked by three Bhanjani Ber trees, and it is alleged to have originally risen from an excavated tank that was referred to as ""The Pool of the Nectar of Immortality."" ||| This square-based building features a door on each of its sides to symbolize that it's open to people of all creeds and ethnicities. ||| This building harbours a text that contains thousands of Angs and Baanis; that text is also considered alive. ||| The founder of one empire that consisted of several Misls between the Sutlej and Jhelum Rivers gilded this building; that leader was Ranjit, the Lion of the Punjab. ||| Operation Woodrose followed one anti-terrorist raid that occurred here, which later led to the assassination of the woman that ordered it, by her bodyguards: that woman was Indira Gandhi. ||| For 10 points, what is this Sikh gurdwara found in Amritsar that is known for its rich color"
209307,dev,Benjamin Franklin,Social_Science,"This man proposed a labor theory of value in a work proposing a paper currency and was a member of the Secret Committee of Correspondence. ||| He obtained documents exchanged between two Massachusetts politicians and gave them to Samuel Adams, starting the Hutchinson Letter Affair. ||| He served on the Committee of Five and indirectly prompted Louis XVI to sign the Edict of Versailles while an ambassador. ||| He drew political cartoons, one of which featured the words ""Join or Die"" above a snake cut into eight parts. ||| For 10 points, name this man, who, under the pseudonym of Poor Richard, printed an almanac, and allegedly flew a kite in a thunderstorm."
110862,dev,Andre Gide,Literature,"In one of this authors novels, Alissa denies herself all physical pleasure and attempts to marry her cousin Jerome off to her sister, which ultimately fails. ||| He also wrote a novel in which Anthime Armand- Dubois is a pharmacist who converts to Catholocism and in which the title character is the half-brother of conventional novelist Julius de Baraglioul. ||| This author of Straight is the Gate and Lafcadios Adventures also wrote a Socratic-esque dialogue in defense of homosexuality entitled Corydon. ||| Other works by this author include one in which Eduoard has an affair with his neighbor Oliver after saving him from a suicide attempt and in which Strouvilhou is the title character. ||| This author also wrote about Menalque, who encourages Michel to have sex with an Arab boy. ||| For ten points, identify this author of The Counterfeiters and The Immoralist."
6976,dev,Gabriela Mistral,Literature,"This author once held diplomatic posts in Genoa, Nice, Lisbon, and Madrid, thanks in part to a Spanish, Basque, and Indian descent. ||| Doris Dana and Langston Hughes translated portions of this writer's work writing into English, and works like ""Tenderness,"" ""Destruction,"" and ""The Wine Press"" highlight her common themes of children and the downtrodden. ||| After releasing the 1922 collection Desolation, she ditched the name Lucila Godoy Alcayaga and went on to write her ""Sonnets of Death. ||| ""  FTP name this Chilean writer, the first Latin American author to win the Nobel Prize."
200388,dev,Christopher Marlowe,Literature:British,"The title character of one play by this man is killed by Lightborn, but the man executed for the crime is Isabella's lover. ||| The Emperor of Germany asks the title character of another of his plays to conjure up Alexander the Great. ||| Piers Gaveston's return opens this man's play Edward II, while Abigail enter a nunnery before being poisoned in another his plays. ||| One of this man's characters asks, ""was this the face that launched a thousand ships"" after making Helen appear, a power he gets for selling his soul to Mephistophilis. ||| Barabas dies in a boiling cauldron in another play by him. ||| For 10 points, name this British playwright of Doctor Faustus and The Jew of Malta."
3214,dev,Philip II of Spain,History,"He married Elizabeth of Valois as a consequence of the Peace of Cateau-Cambrsis. ||| Later, he sent his half brother Don John of Austria to win the Battle of Lepanto after losing the succession of the Holy Roman Empire to Ferdinand I. ||| Though he had a son with Princess Maria who became Don Carlos of Spain, his most ambitious marriage was childless, and announcement of it sparked Thomas Wyatt's rebellion in his wife's country. ||| FTP, name this son of Charles I of Spain, whose marriage to Mary Tudor proved as fruitless to his ambitions on England as his later effort, the Spanish Armada."
114479,dev,Jacques Derrida,Literature,"Michael Thomas recently published a work about the ""Reception"" of this philosopher. ||| He addressed the ""Poetics of Tobacco"" and Madame de Maintenon in his ""Counterfeit Money"" volume of Given Time. ||| Also writing Echographies of Television, in his most famous work he tackles ""The Chain of Supplements"" (*) and posits ""the concept of writing should define the field of a science"". ||| The author of Specters of Marx, for 10 points, name this French deconstructionist who wrote Of Grammatology."
123730,dev,Hydrogen bond,Science:Chemistry,"An alcohol with formula C13H28O uniquely cannot undergo these interactions because of its large tert-butyl groups. ||| Hoogsteen base pairing employs these interactions, which are strongest when they are symmetric. ||| Typically, nitrogen, fluorine, and oxygen facilitate these interactions, which are stronger than van der Waals interactions. ||| These interactions can form a dimer of H2O. ||| They cause the hexagonal lattice of ice crystals and the high boiling point of water. ||| For 10 points, name these bonds, which are named after an element with atomic number one."
102927,dev,The Plague,Literature,"In this novel Garcia introduces one character to the smugglers Gonzales and Raoul. ||| One character unsuccessfully attempts to hang himself at the beginning of the novel and the novel ends when that character goes on a homicidal rampage shooting people in the street. ||| That character, Cottard, lives in the same building as another character who has spent years working on a novel yet he has only written one sentencethe writer Joseph Grand. ||| Father Paneloux gives a sermon arguing that the death of the innocent child Jacques Othon is a test, and Raymond Rambert attempts to escape Oran. ||| For 10 points, name this novel in which Dr. Rieux attempts to fight the titular epidemic, written by Albert Camus."
8264,dev,Operon,Science:Biology,"First proposed by the French microbiologists Francois Jacob and Jacques Monod in the early 1960s, these objects generally consist of a group of structural genes in a metabolic pathway located contiguously on a stretch of DNA which are controlled by a promoter. ||| They act as a genetic regulatory system of single-celled organisms and their viruses, providing prokaryotes with the means to produce proteins only when and where they are required, allowing the cell to conserve energy . ||| For 10 points name these cellular objects named because they were assumed to be essential to cell activity, which control the synthesis of enzymes in a cell."
205459,dev,Munich,History:Europe,"A black footprint in a church in this city commemorates Jorg von Halsbach winning a bet with the devil that he could build a church without visible windows. ||| This city was home to Geiselgasteig film studios, and it contains the headquarters of Siemens and BMW. ||| This city was the seat of the Wittelsbach dynasty, who built its Nymphenburg Palace. ||| The Isar and Wurm rivers flow through this metropolis, once of the home of Der (*) Blaue Reiter. ||| The sixteen ""Blood Witnesses"" died during the Beer Hall Putsch here. ||| Operation Wrath of God took revenge on Black September members who murdered Israelis in this city. ||| Napoleon made this city the capital of the Kingdom of Bavaria. ||| For 10 points, name this German city, the site of a massacre at the 1972 Summer Olympics."
102956,dev,Noam Chomsky,Social_Science,"Articles by Dwight Macdonald were the inspiration for this mans The Responsibility of Intellectuals. ||| Papers including The Minimalist Program and Three Factors in Language Design showcase his development of government and binding theory, while he showed the inadequacy of the probabilistic grammar models with various permutations of the words colorless green ideas sleep furiously. ||| A student of Zelig Harris, this man developed his ideas of transformational generative grammars in 1957s Syntactic Structures. ||| For 10 points, identify this MIT linguist."
173,dev,American Gothic,Fine_Arts,"A red barn can be seen in the back right of this painting, while the main building's attic features a pointed arch window that provides part of the basis for its title. ||| One figure is seen staring at something to the viewer's right, and is based on the artist's sister Nan. ||| Byron McKeeby, the artist's dentist, modeled for the other figure, who is given symbolic significance by holding a pitchfork in his right hand. ||| FTP, what is this classic of American Regionalism, painted by Grant Wood"
108299,dev,The Little Foxes,Literature,"The author of this work imagined herself to be the seventeen-year-old in this play, according to the memoir Pentimento. ||| One character in this work longs to return to an estate called Lionnet, and the central plot of this work involves a business proposal by William Marshall. ||| One character displays satisfaction that he wont wreck the central town of this work, upon which his wife claims that she hopes he will die as soon as possible, despite the fact that their daughter Alexandra is looking on. ||| A young bank employee named Leo engineers the theft of $80,000 in bonds from Horaces safety deposit box in order to allow Benjamin and Oscar Hubbard and Regina Giddens to open a cotton mill in, FTP, what play by Lillian Hellman"
3307,dev,Decembrist revolt,History,"The southern branch of this movement erroneously identified the Magyars as Slavs. ||| Their leader, Colonel Paul Pestel, proposed Jacobin-style dictatorship but departed from his French model in advocating communal land ownership as a solution to the deprivation of the peasants. ||| The competing Northern Society proposed instead emancipation and a democratic system in the constitution of Nikita Muraviev, while radicals coalesced around Kondraty Ryleev. ||| The military officers who met in Senate Square were dispersed and exiled to Siberia. ||| FTP, name this movement which, upon the abdication of Constantine, resisted the accession of Nicholas I as Tsar in the last month of 1825."
202166,dev,Titan (moon),Science:Other,"This object's namesake Mare Explorer mission has been proposed to visit its Liegia Mare, which is mainly made up of ethane and methane. ||| Hotei Regio and Tui Regio are sites on this body, which is also home to the unusually dark Shangri-La area. ||| The Kraken Lake is on this object, which features a region with remarkably high albedo called its ""Xanadu"" area. ||| Because the Miller-Urey experiment's prebiotic conditions were similar to this body's atmosphere and because it may have (*) methane lakes with floating ice, this satellite has been the subject of the search for life. ||| This object was the destination of the Huygens probe, and this is the only moon with a dense atmosphere. ||| For 10 points, name this largest moon of Saturn."
191728,dev,Botswana,Social_Science:Geography,"Sheila Coulson sparked controversy by claiming a rock sculpture of a python, discovered in this country's Tsodilo Hills in 2006, was 70,000 years old and thus the oldest extant site of human rituals. ||| This country's economy was bolstered by a 2000 expansion of its Orapa Mine, while its first economic boom followed a gold rush in its second most populous city, Francistown. ||| This country's government is engaged in an ongoing controversy over land and water rights with its San (*) Bushmen, and many tourists to this country see the wildlife that congregates in an endorheic basin formed where the Okavango River simply stops flowing in the middle of the Kalahari Desert. ||| For 10 points, name this southern African country whose capital is Gaborone."
122954,dev,Amartya Sen,Social_Science,"thinker opened one paper with the premise that people should be allowed to have pink walls and sleep on their bellies regardless of the feelings of society. ||| His most recent book length work argues that institutions can have varying degrees of justice, instead of either reaching or failing to reach the platonic ideal of justice proposed in Rawles' A Theory of Justice. ||| He used the example of two people reading Lady Chatterly's Lover in a paper which argues for ""The Impossibility of a Paretian Liberal"" and contains the first formulation of the Liberal Paradox. ||| He argued for levels of personal liberty as a more accurate marker than GNP in his book Development as a Freedom, and targeted gender inequality as the reason ""More Than 100 Million Women Are Missing. ||| "" For 10 points, name this Indian welfare economist who argued that distributional rather than supply problems caused starvation in his Poverty and Famines."
119029,dev,Henry III of France,History,"This ruler's court favorites are known as Les Mignons, and included Anne de Joyeuse and the Duke of Epernon. ||| Upon his coronation, this ruler was forced to consent to his namesake twenty-one articles, but one requirement of that position was that he marry Anna the Jagiellonian, which he never did. ||| A major point of contention during this man's reign was his childless marriage to Louis of Lorraine-Vaudemont, and in his early years, this ruler commanded the Royalist troops at the Battle of Jarnac in which Louis of Bourbon-Conde was killed. ||| This ruler's promulgation of the Edict of Beaulieu, which granted concessions to the Huguenots, led Henry of Guise to form the Catholic League, and that man would ultimately force this ruler out of Paris shortly after which this ruler was assassinated by Jacques Clement. ||| The son of Catherine de' Medici and Henry II, for 10 points, name this first freely elected King of Poland-Lithuania who is better known as the last of the Valois kings of France."
191047,dev,Jonah,Social_Science,"This prophet, the son of Amittai, caused an entire city to fast and wear sackcloth, and at the end of his namesake book he becomes angry when a worm destroys a plant that was providing him shade. ||| After boarding a ship in Joppa, God created a great storm, which prompts the other passengers to throw this prophet into the sea. ||| Earlier, he had purposely disobeyed God's wishes by not going to the sinful city of Ninevah (NIN-ee-vuh). ||| For 10 points, name this prophet of the Old Testament who was swallowed by a large fish."
3643,dev,Germany,History,"A standoff between the navies of this country and the United States during a hurricane at Apia left over a hundred dead. ||| A rebellion in one of this country's colonies was led by Kinjikitile Ngwale and was known as the Maji Maji rebellion. ||| In 1897, this country seized territory, including Tsingtao, that would later be given to Japan in the Shandong settlement. ||| One of this country's colonies saw the Battle of Waterberg, which led to the Herero and Namaqua genocide. ||| One of this country's leaders gave up Zanzibar in return for a narrow piece of land giving access to the Zambezi river, the Caprivi strip. ||| For 10 points, name this country that colonized Nauru, Togoland and Cameroon, as well as Tanganyika and the future Namibia, all of which it lost by the Treaty of Versailles."
